date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate,marketing_efficiency,clv_cac_ratio,year_month,quarter,year
2022-01-31,SaasCompany3,East,SMB,172123,65610,32805,49207,0.3738152436773888,293.0994238771182,2.809934604168422,0.0447596919299056,13553,4763,1862,33,3070,132,123,28,10,77638.0,39589.0,26334.0,228.54143697679004,1315.8929557422173,43.35947075474221,8.892069116258043,132,43.06708897370981,2011,0.4687751668557169,0.0140392405057308,5890.981655643006,0.4900821762538963,1.948203842940685,0.0757575757575757,0.1373865564819597,2.948203842940685,5.757787179205735,2022-01,1,2022
2022-01-31,SaasCompany3,East,Startup,143299,52213,26106,39160,0.453501760018967,298.3191529845635,3.118369865186016,0.0468255411523958,5845,5632,1036,40,2691,106,119,53,17,57602.0,85027.0,25509.0,145.9043326149699,2125.3725379055186,71.50599588988851,7.016169130060641,80,35.96347946219705,2650,0.6611334766214219,0.0474087233571516,11829.521861916226,-0.4761119405576195,1.2581049825551769,0.160377358490566,0.1772455089820359,2.2581049825551767,14.566891193794843,2022-01,1,2022
2022-01-31,SaasCompany3,West,Enterprise,149647,54866,27433,41149,0.3108250598996309,202.8499753519487,4.1723910524236025,0.0465350647760053,7709,2482,1599,48,2644,229,123,27,19,131487.0,53519.0,26918.0,112.10265192006784,1057.17287368515,48.09029863358103,8.003874624766498,121,7.727526436851408,1726,0.4009861854796108,0.0365769233542117,7858.118983778533,0.5929711682523747,3.884723976521287,0.0829694323144104,0.2074198988195615,4.884723976521287,9.430400223171725,2022-01,1,2022
2022-01-31,SaasCompany3,West,SMB,138731,54773,27386,41080,0.5561059560368736,277.88378218788563,4.420747172791172,0.0432139893051983,7822,6048,872,27,3027,172,135,36,16,70426.0,49485.0,27246.0,259.52341470323915,2383.907743533125,54.9610110412042,8.156058951329344,98,29.27619460956637,1455,0.4351060867107102,0.0403868094196955,11995.099077116443,0.2973475704995314,1.5848197900609264,0.0930232558139534,0.1114804397852211,2.5848197900609264,9.185713536711457,2022-01,1,2022
2022-01-31,SaasCompany3,West,Startup,119353,51267,25633,38450,0.4811076883760116,289.67331261593483,5.297522956514318,0.0397204115661016,11944,6979,1896,29,1865,158,95,23,16,83152.0,49041.0,19919.0,197.3919945820719,1817.5198899693169,65.92035879866347,7.987469913103993,126,40.79127563842777,3655,0.5559645553025436,0.0281552709813245,11638.780945849723,0.41022464883586685,3.174506752347005,0.1012658227848101,0.1587407903549899,4.174506752347005,9.20766768590317,2022-01,1,2022
2022-02-28,SaasCompany3,North,Enterprise,163036,64425,32212,48319,0.3306025052710631,144.14908096642122,2.654893937640556,0.0460497440120625,11370,4550,610,35,1867,289,110,44,8,64068.0,31735.0,28006.0,230.89232390923323,2277.8827204031504,54.92035219876348,7.719199208519305,182,25.312292563941853,3930,0.4801830273951599,0.0430714567717865,11280.309404493655,0.5046669164013236,1.287652645861601,0.0276816608996539,0.0536499560246262,2.287652645861601,9.865562794970247,2022-02,1,2022
2022-02-28,SaasCompany3,North,SMB,205095,80990,40495,60742,0.3861778925732125,218.55651672989643,4.52786331092998,0.0460811905173616,9407,6743,641,38,4607,140,121,45,11,103070.0,63661.0,26374.0,124.98619054487034,1695.9392685652274,77.1657308828434,8.71314551862711,139,46.339312548496544,2893,0.7641858069718148,0.0445239381059198,12155.095572167196,0.38235179974774425,2.9080154697808447,0.0785714285714285,0.0681407462527904,3.9080154697808447,13.569013193952664,2022-02,1,2022
2022-02-28,SaasCompany3,North,Startup,131395,55872,27936,41904,0.4682359479320868,147.53374314240185,3.750327858423823,0.0427937867285942,9312,7328,1058,21,1301,206,54,57,12,96385.0,62185.0,10074.0,209.1385012487612,2742.8422620505344,74.53331929090342,7.686206126072201,186,5.462246709274973,2379,0.7441460401475166,0.0314516431295853,12298.600886860764,0.35482699590185196,8.56769902719873,0.058252427184466,0.1136168384879725,9.56769902719873,13.114956096907484,2022-02,1,2022
2022-02-28,SaasCompany3,South,Enterprise,171682,74315,37157,55736,0.3091350628962629,229.96658789387624,2.429754073463987,0.0420384401419015,12157,5724,754,36,3101,250,85,57,24,96903.0,75210.0,11061.0,171.69765469960907,2397.5587376766443,76.20762108566262,9.390278246823598,74,35.90405224556689,4951,0.676060585808821,0.0148211655060643,11872.657646355336,0.223863038296028,7.760781122864117,0.096,0.0620218803981245,8.760781122864117,13.96384092648939,2022-02,1,2022
2022-02-28,SaasCompany3,South,SMB,195899,75184,37592,56388,0.5786087797105841,255.62938042607828,4.25557178888055,0.0474138147715643,12393,7294,925,30,1877,145,102,35,23,107344.0,32349.0,23454.0,185.80486373912768,1729.1007156770231,65.59100615665247,8.886819860389334,102,18.788301707177308,3350,0.5142068538599902,0.0468289285486652,11761.526471104484,0.6986417498882098,3.576788607486996,0.1586206896551724,0.074638909061567,4.5767886074869955,9.306003518318562,2022-02,1,2022
2022-02-28,SaasCompany3,South,Startup,191676,81211,40605,60908,0.4976883878453079,279.3930046003084,4.269567133514725,0.0429488990429267,10281,5798,1567,44,2422,266,78,49,14,125460.0,50015.0,11342.0,122.31707313929851,2090.023386976878,40.09255258558351,8.310103174708415,117,8.511557471232726,2720,0.5154103509131234,0.03546195083511,5040.658410903028,0.6013470428821935,10.06154117439605,0.0526315789473684,0.1524170800505787,11.06154117439605,17.08693098466061,2022-02,1,2022
2022-02-28,SaasCompany3,East,Enterprise,181507,78562,39281,58921,0.5975516310674768,230.6162256956021,2.92613508221247,0.0420415970330366,6545,7823,1348,28,3596,187,131,31,18,149133.0,62743.0,23289.0,187.28677689718205,1928.7721853141184,51.03685019486271,8.019268853453843,143,45.0183342103299,4290,0.763587317715038,0.0400742242912608,11083.993350951729,0.5792815808707663,5.403581089784877,0.0962566844919786,0.2059587471352177,6.403581089784877,10.298496334169863,2022-02,1,2022
2022-02-28,SaasCompany3,East,SMB,173610,64338,32169,48254,0.5921138246304101,148.81055341320518,5.372975144342234,0.0491026726233639,5221,6550,1086,39,1383,153,106,43,13,76789.0,86016.0,12950.0,193.38615094038065,1059.2542132392855,37.26448192244253,9.25544692980893,118,8.67077214735265,2423,0.5225153162111622,0.0487252925061258,7456.289179542083,-0.1201604396463035,4.9296525096525095,0.0849673202614379,0.2080061290940432,5.9296525096525095,5.4774047060166415,2022-02,1,2022
2022-02-28,SaasCompany3,East,Startup,192419,73550,36775,55162,0.3095642359254864,128.95305344559162,2.665784172243176,0.0476065422520316,8243,7624,1633,21,1777,146,83,54,16,57324.0,69213.0,13421.0,171.62416368512015,1618.6458893988392,56.62522445847421,8.382625375236964,71,9.54993365923032,2874,0.7251958040153687,0.0362945386901202,9053.412929699118,-0.20740004186728073,3.271216749869607,0.1095890410958904,0.1981074851389057,4.271216749869607,9.431340288239237,2022-02,1,2022
2022-02-28,SaasCompany3,West,Enterprise,202890,75577,37788,56682,0.5764462603316348,249.0649518996865,2.852766013878829,0.0488509616330677,14885,2722,1287,23,1775,178,107,45,17,117266.0,43089.0,24965.0,231.97264921732176,1064.0183351538694,30.65883554007463,9.292575497778817,108,32.4558165610631,3329,0.7067212638476192,0.0197173039112046,5663.007516718503,0.6325533402691317,3.697216102543561,0.095505617977528,0.0864628820960698,4.697216102543561,4.586826674368202,2022-02,1,2022
2022-02-28,SaasCompany3,West,SMB,162334,65165,32582,48874,0.3187651399709305,164.4615052661221,2.717496548607046,0.0453305963617468,5272,4570,814,46,3465,259,52,57,19,148892.0,71986.0,19711.0,227.8804533307588,2766.2872145106685,45.55506371286222,7.980522951391124,96,28.18945928000892,3189,0.7647202848430567,0.0367926727333038,8721.07225703865,0.5165220428229857,6.553751712241896,0.0733590733590733,0.1544006069802731,7.553751712241896,12.139203578358343,2022-02,1,2022
2022-02-28,SaasCompany3,West,Startup,191372,69624,34812,52218,0.3801295515979024,219.6980407850896,3.0614711615897914,0.050016822016039,5024,2922,517,49,2094,105,65,45,17,67136.0,69109.0,25294.0,171.9224538635463,2001.2497184993497,37.45510930873148,8.223801980251155,91,7.939168466086683,1372,0.7500706148412428,0.0152197889434062,6219.562126339402,-0.029388107721639658,1.654226298726971,0.1619047619047619,0.102906050955414,2.6542262987269707,11.640420861417718,2022-02,1,2022
2022-03-31,SaasCompany3,North,Enterprise,195066,80061,40030,60046,0.5956137283925904,141.54002000534393,3.771248440307946,0.0453487430282707,7811,5623,1505,25,1390,178,127,26,8,82014.0,66962.0,17096.0,294.2699242138477,2862.1761986324736,73.5157497377961,7.490501675499752,118,38.52232093343436,2614,0.6945346921440465,0.0336893515737971,12484.620590272423,0.18352964128075694,3.797262517547965,0.0449438202247191,0.1926769939828447,4.797262517547964,9.726363325368288,2022-03,1,2022
2022-03-31,SaasCompany3,North,SMB,193773,73506,36753,55129,0.5378400077270523,232.98540584985645,3.2043788209663093,0.0490658246323017,7902,4965,991,31,3441,216,143,21,14,144267.0,86044.0,20447.0,206.81465333520623,2292.7899283096103,62.860681076643125,8.41271784914364,135,21.101009045764737,3228,0.7480518742407389,0.0384625867865828,7798.825055664733,0.40357808785099847,6.055656086467453,0.0648148148148148,0.1254112882814477,7.055656086467453,11.086206375297039,2022-03,1,2022
2022-03-31,SaasCompany3,North,Startup,178030,70694,35347,53020,0.4250665140752427,209.2067022666165,5.126926361861724,0.0468722639498215,11938,5666,639,42,2398,128,87,44,18,149423.0,62385.0,17794.0,189.64192511104997,2341.214658117972,56.18701348299831,8.78991647334892,152,32.4040271230225,4531,0.7386556675543041,0.0277709361457596,11692.19571768542,0.5824939935619015,7.397381139710014,0.140625,0.0535265538616183,8.397381139710015,12.345448701530582,2022-03,1,2022
2022-03-31,SaasCompany3,South,Enterprise,197197,87544,43772,65658,0.3157883765700831,249.91353305265005,2.0226798708242457,0.0419258836393874,5029,4851,1143,47,1956,176,146,59,15,118795.0,67301.0,17707.0,284.91366149290354,1166.039121774358,42.6850043851053,9.103472771633983,121,3.5086664800835345,2257,0.5913141657289802,0.0418637359054565,6106.513276235276,0.4334694221137253,5.7089286722765005,0.0852272727272727,0.2272817657586001,6.7089286722765005,4.092605162084869,2022-03,1,2022
2022-03-31,SaasCompany3,South,SMB,222443,82206,41103,61655,0.5218096012012571,186.68975608357067,5.718351274391809,0.0503641203433384,7431,5544,636,37,2050,279,104,48,13,132428.0,37296.0,20711.0,196.46575555652345,2597.8702896642726,55.44847691704564,7.807500115423576,170,20.149603763797245,1005,0.5645532600663125,0.0210248657130121,10785.317827193156,0.718367716797052,5.394090097049877,0.046594982078853,0.0855874041178845,6.394090097049877,13.223018343860247,2022-03,1,2022
2022-03-31,SaasCompany3,South,Startup,197607,72596,36298,54447,0.3190986254082427,222.6097869717124,5.367918886238863,0.0506639399982773,6094,6428,1191,44,2976,232,124,44,15,80072.0,43779.0,23212.0,178.13618830266307,1125.1031232968355,54.79499115450757,9.402791751501852,102,16.85229655378162,1559,0.7382532779866418,0.0202090536425548,13242.884295053447,0.4532545708862024,2.449595037049802,0.0646551724137931,0.1954381358713488,3.449595037049802,6.315971695685012,2022-03,1,2022
2022-03-31,SaasCompany3,East,Enterprise,187650,70429,35214,52822,0.366867002936177,162.7576510313254,3.0345139898029463,0.0495907112213171,11276,5863,868,39,3780,119,91,45,18,116476.0,32638.0,29837.0,279.1098470685968,2213.325239078882,66.53341756514611,9.428262783597084,197,4.72708042476974,4064,0.4960710208380952,0.0318734799421877,14918.801713792182,0.7197877674370686,2.90374367396186,0.1512605042016806,0.0769776516495211,3.9037436739618596,7.929943218860756,2022-03,1,2022
2022-03-31,SaasCompany3,East,SMB,180190,73591,36795,55193,0.4011273855995607,292.63986527061513,4.054889666869399,0.0455737483827592,14954,5354,1843,26,2189,273,85,30,13,145975.0,69929.0,16048.0,188.7509147908405,2038.0021413632037,78.18030611112991,8.705301871038944,88,32.41046444065276,1612,0.6667612493350129,0.0149718752975091,8071.73376931727,0.5209522178455215,8.096149052841476,0.0476190476190476,0.1232446168249297,9.096149052841476,10.797310008386257,2022-03,1,2022
2022-03-31,SaasCompany3,East,Startup,183855,75517,37758,56638,0.3266392083176941,156.36650770028217,2.615186463433139,0.0453145495471715,6027,3163,1332,48,4451,187,118,40,11,111269.0,41059.0,25958.0,138.29736625124053,2527.643902895624,68.55361784938171,8.609558847192464,96,6.335039929030286,2731,0.7213220288635306,0.0361235346594984,7114.962843423949,0.6309933584376601,3.2865012712843824,0.0588235294117647,0.221005475360876,4.286501271284383,18.27687664205934,2022-03,1,2022
2022-03-31,SaasCompany3,West,Enterprise,166637,66499,33249,49874,0.3491868503440388,232.4618596463643,4.33034557131911,0.0466400829416167,14650,5532,539,31,4959,167,110,58,21,112745.0,36148.0,10478.0,129.36436102841282,2814.675097295188,74.74597762073202,8.568059019604892,159,38.978529493348304,3025,0.5188112956459845,0.0301328724981744,6961.305966984277,0.6793826777240676,9.760164153464402,0.1257485029940119,0.0367918088737201,10.760164153464402,21.75773199758618,2022-03,1,2022
2022-03-31,SaasCompany3,West,SMB,201513,82137,41068,61602,0.5026005390372482,160.8531257903225,5.339667820950892,0.0456639185414696,10863,4055,1219,24,1848,219,63,24,15,65813.0,66450.0,18378.0,220.21239929350256,2247.0437569588325,69.60111853540471,9.032275371471703,121,20.57796161870944,4368,0.5406291664357243,0.0127602526299133,12048.276222885344,-0.009678938811481014,2.58107519860703,0.0684931506849315,0.1122157783301113,3.58107519860703,10.203983809122107,2022-03,1,2022
2022-03-31,SaasCompany3,West,Startup,160104,70545,35272,52909,0.3644590413450038,171.2298965741278,4.800492071890053,0.0422415935050801,10627,5715,697,46,2104,265,118,36,7,145145.0,32611.0,27639.0,200.54074115761853,1294.4537838500537,62.88624282015055,8.077274577100678,63,26.09365482484356,1898,0.5807458810179673,0.0226173160375906,14636.27182544875,0.7753212304936443,4.251456275552661,0.0264150943396226,0.0655876540886421,5.251456275552661,6.454816993184716,2022-03,1,2022
2022-04-30,SaasCompany3,North,Enterprise,166515,64883,32441,48662,0.4083425572203065,157.51572132039266,5.760910070498452,0.0467005010755968,8122,3130,1685,46,2515,196,115,46,24,138679.0,47944.0,29933.0,102.86788697198732,1388.167167612977,61.93421065161027,7.055957216822072,101,19.27509397655335,3594,0.7663927698609181,0.0217251781933374,5059.624837831286,0.6542807490679915,3.632980322720743,0.1224489795918367,0.2074612164491504,4.632980322720743,13.494660077843328,2022-04,2,2022
2022-04-30,SaasCompany3,North,SMB,176779,77569,38784,58177,0.5635411049324699,270.57429638132646,3.589337456937628,0.0414706774033325,9646,5509,1181,48,1636,147,76,22,24,100729.0,58719.0,10078.0,114.01988407293406,1126.7691909578396,56.59827249515794,7.846604248081682,196,14.66308595817575,2029,0.644896067342322,0.0292866372937622,12197.92243391561,0.41705963525896217,8.994939472117483,0.1632653061224489,0.1224341696039809,9.994939472117483,9.882216598616163,2022-04,2,2022
2022-04-30,SaasCompany3,North,Startup,187555,69974,34987,52481,0.3560123753835667,278.3712890082319,2.0354478578918807,0.0487741354000565,10928,7758,938,26,2594,165,72,39,17,52275.0,58917.0,15706.0,171.41133420875434,1413.10964411613,49.26126277192089,7.562221238407403,122,14.409540124367863,3938,0.562679845851156,0.0220881380043561,9075.627762386088,-0.12705882352941175,2.328345855087228,0.103030303030303,0.0858345534407027,3.328345855087228,8.243968525413646,2022-04,2,2022
2022-04-30,SaasCompany3,South,Enterprise,207284,79773,39886,59829,0.3975423500213617,187.6141293913012,2.1117290804620867,0.0472836420551827,14112,6261,1291,41,3206,130,141,35,21,82282.0,81243.0,15888.0,188.8420852581357,1235.9391148693517,72.77403343034389,7.756064860122101,195,42.25552289951377,1121,0.6839614090958375,0.023062741555674,11831.26334201181,0.01262730609367784,4.178877139979859,0.1615384615384615,0.0914824263038548,5.178877139979859,6.544828782100651,2022-04,2,2022
2022-04-30,SaasCompany3,South,SMB,147357,60345,30172,45258,0.3862095187803113,298.0469419851354,5.279601233911778,0.0444357976405347,10574,5549,675,25,2628,279,62,20,21,63314.0,83177.0,21734.0,143.17106903943676,2735.4971010321133,49.90463021566072,9.228324426051763,75,38.400280585152586,3033,0.7238292490414149,0.0283162144942885,12557.73916781412,-0.3137220835834097,1.913131499033772,0.075268817204301,0.0638358237185549,2.913131499033772,19.10649350727845,2022-04,2,2022
2022-04-30,SaasCompany3,South,Startup,181304,70558,35279,52919,0.504473233256031,253.52519956624496,4.442240730760426,0.0467583452027751,8519,6277,1876,37,4663,197,85,36,20,86164.0,65662.0,11229.0,217.36717482392615,2338.731656183845,51.69849392448499,7.809614284858689,140,30.42292596885724,2077,0.7049175355546312,0.0319644638540074,10252.471289314934,0.23794159974003065,6.673345801050851,0.1015228426395939,0.2202136400986031,7.673345801050851,10.759359862308038,2022-04,2,2022
2022-04-30,SaasCompany3,East,Enterprise,210314,81709,40854,61281,0.5174948811850535,121.1112411570332,5.432591033911589,0.0468381140104721,12948,7095,615,27,3709,183,101,21,14,75687.0,61256.0,23395.0,114.50158053539585,2157.033261032729,58.25712967680813,7.296112938371581,110,4.125749020280856,3107,0.4957841211403104,0.029665019401235,13661.860163943516,0.1906668252143697,2.2351784569352424,0.0765027322404371,0.0474976830398517,3.2351784569352424,18.838458394606405,2022-04,2,2022
2022-04-30,SaasCompany3,East,SMB,191205,74960,37480,56220,0.4158404157181429,220.67219081367327,5.409446518328695,0.0464159606098531,12224,5934,1483,26,1226,292,130,30,7,82781.0,53342.0,29436.0,122.7550693671023,2570.4832610750927,48.540948489601206,7.209259999839019,104,28.095610569037703,1313,0.487634649829914,0.0154679672953635,14935.976983872177,0.3556250830504584,1.8122367169452367,0.023972602739726,0.1213187172774869,2.812236716945237,20.93993571367708,2022-04,2,2022
2022-04-30,SaasCompany3,East,Startup,174540,69191,34595,51893,0.4190069522536244,228.59266538206785,5.350541469277159,0.0459032472558521,10535,4534,1953,42,1217,133,52,49,19,145272.0,60563.0,10933.0,194.81841665338465,2078.463976371656,72.01128322776782,7.88211976210839,96,23.896642100153827,4393,0.6724503252547702,0.0390580807093071,9986.186105580218,0.5831061732474255,12.287478276776731,0.1428571428571428,0.1853820598006644,13.287478276776731,10.668724302741868,2022-04,2,2022
2022-04-30,SaasCompany3,West,Enterprise,155847,59472,29736,44604,0.5055749528411034,288.33045446367726,4.751001773663351,0.0476852211926556,7468,5949,839,27,2429,153,129,33,12,138835.0,43591.0,18090.0,131.16472045592784,2728.090547850231,44.10150824103987,8.688027848510767,96,12.029541868035698,2149,0.4765611300239509,0.0246602649526725,8110.786372482316,0.686022976915043,6.674682144831398,0.0784313725490196,0.1123460096411355,7.674682144831398,20.798965898508406,2022-04,2,2022
2022-04-30,SaasCompany3,West,SMB,196405,81089,40544,60816,0.3654210451036672,292.31500073032294,4.367956086794846,0.0440748524720875,14771,2170,1315,49,1021,100,123,50,5,132001.0,72886.0,12080.0,145.76368985416772,1756.9051070751143,30.57208860192247,8.2115209132327,122,38.67894380855175,4005,0.727116348627821,0.0260536736459695,13768.563228146928,0.4478375163824517,9.927235099337748,0.05,0.0890257937851194,10.927235099337748,12.053105329817365,2022-04,2,2022
2022-04-30,SaasCompany3,West,Startup,170989,67480,33740,50610,0.4160033027260391,248.40971490285156,2.5429007223570235,0.0461092946963417,13283,6437,1300,25,3133,233,138,43,8,52494.0,43569.0,11886.0,137.65275578517964,1999.4215109610764,44.0991581610057,8.383947217971787,73,40.45191714930965,3910,0.4548907311368004,0.0235226815969081,10874.8950357588,0.17001943079209053,3.4164563351842503,0.0343347639484978,0.0978694572009335,4.41645633518425,14.525110663831285,2022-04,2,2022
2022-05-31,SaasCompany3,North,Enterprise,144115,62993,31496,47245,0.4039077235287077,201.2911452338558,3.0200941835184034,0.039032915026024,9886,4505,934,39,4852,267,107,35,15,129362.0,78718.0,22539.0,289.20853986795896,1274.5807759184163,46.500481445253726,8.806341503293856,137,38.85292124187812,2429,0.5318896680732826,0.0416585247197859,5814.2598477593765,0.39149054590992716,4.739473800967213,0.0561797752808988,0.0944770382358891,5.739473800967213,4.407133954275136,2022-05,2,2022
2022-05-31,SaasCompany3,North,SMB,203033,74299,37149,55724,0.3687898701284411,184.09643212319264,2.198932767688456,0.0466229668001609,14747,2766,502,46,3280,257,73,55,13,124157.0,76543.0,23799.0,202.06832755578824,2461.753900338916,33.22409228365204,8.112181083131892,110,45.10793343460725,4648,0.7708382288208897,0.0223941742363177,9966.333915779169,0.38349831262031137,4.216899869742426,0.0505836575875486,0.0340408218620736,5.216899869742426,12.182779607849529,2022-05,2,2022
2022-05-31,SaasCompany3,North,Startup,151250,60932,30466,45699,0.3305457227896893,298.4004645354022,3.448421974725925,0.0423513476777394,7143,6768,722,41,1465,288,124,40,15,65092.0,38988.0,12677.0,168.23786215143747,1623.119841287765,37.7650344720307,8.63333662582167,190,36.7054616161598,3436,0.5715994362388115,0.0315789501761843,14813.519601053147,0.4010323849320961,4.134653309142542,0.0520833333333333,0.1010779784404311,5.134653309142542,9.647767871816699,2022-05,2,2022
2022-05-31,SaasCompany3,South,Enterprise,208702,84521,42260,63390,0.5065137892847233,285.155555169049,5.046746385079091,0.042129108243001,11126,2697,652,41,2880,227,118,33,9,86904.0,39390.0,16690.0,194.44521691009516,1522.6834857640506,31.82383650956521,7.072408844594985,81,5.767035848206191,3008,0.5571395024289366,0.0481042230119917,5550.371798594458,0.5467412317039492,4.206950269622529,0.039647577092511,0.0586014740248067,5.206950269622529,7.830912531358833,2022-05,2,2022
2022-05-31,SaasCompany3,South,SMB,137367,58582,29291,43937,0.5869972849450793,202.9013893447156,2.7760516092607146,0.0400069650938862,11212,6686,1282,23,4155,153,128,21,11,88968.0,76389.0,22491.0,186.80548975569428,2952.411140520013,70.32006957365329,8.68693959356312,148,45.588722484710026,3794,0.513924161371955,0.0218614880414377,9259.92783646214,0.1413879147558673,2.955715619581166,0.0718954248366013,0.1143417766678558,3.955715619581166,15.804734348980856,2022-05,2,2022
2022-05-31,SaasCompany3,South,Startup,143337,57969,28984,43477,0.3718126526962646,261.9360524590297,2.4707546867938963,0.0421872458243862,7794,5298,1401,33,4729,178,78,40,12,61211.0,69188.0,21536.0,254.9435374240127,2400.687440954233,43.05098484695901,9.003101875645452,58,8.026541041447398,3590,0.5864331209429745,0.0325450601396658,9156.11282154125,-0.13031971377693552,1.84226411589896,0.0674157303370786,0.1797536566589684,2.84226411589896,9.416545581861516,2022-05,2,2022
2022-05-31,SaasCompany3,East,Enterprise,220261,82908,41454,62181,0.5781948288217185,205.04097510492488,4.445752768999572,0.0453270117811069,9344,4674,1409,37,1220,280,128,28,17,58481.0,82704.0,12986.0,170.84512007460273,1317.4694139273756,66.6777008833693,9.427779349094337,179,16.39350190793953,3695,0.5988376793599949,0.0213132266572986,8152.330999285479,-0.41420290350712197,3.5033882642846144,0.0607142857142857,0.1507919520547945,4.503388264284614,7.711484023377887,2022-05,2,2022
2022-05-31,SaasCompany3,East,SMB,198651,81138,40569,60853,0.3589586578354596,284.22170060894814,2.2349460832645804,0.041771942827147,5685,5307,675,49,3716,201,111,28,12,141060.0,79727.0,23277.0,122.3672907331642,1635.1223637942694,47.59434370190306,9.345178296701134,73,47.05723798119372,1606,0.6650004281376364,0.0194004251220675,8246.207386588056,0.43480079398837373,5.060059285990462,0.0597014925373134,0.1187335092348284,6.060059285990462,13.362413713643786,2022-05,2,2022
2022-05-31,SaasCompany3,East,Startup,221846,84581,42290,63436,0.4685959608703429,259.39242401063666,5.685117257779255,0.0447502840952637,9887,4708,1010,49,2708,210,127,22,16,138434.0,76183.0,18047.0,100.2508924244808,2746.2492287236137,30.22017532802021,8.527254816898518,161,12.836412056539851,1947,0.4040127847657086,0.0454264465424916,7677.226537200582,0.449679991909502,6.670748600875492,0.0761904761904762,0.1021543440881966,7.670748600875492,27.393763410060103,2022-05,2,2022
2022-05-31,SaasCompany3,West,Enterprise,198674,73797,36898,55348,0.5142345287823916,156.2274513813261,4.832792491433683,0.0459322980972473,7241,6409,875,22,3896,119,108,57,10,135779.0,56523.0,29128.0,109.56806854883496,2472.307202460413,41.59517446556686,9.289611799346142,88,7.08167585074362,4122,0.7545854787474596,0.0435510899870012,14453.636546649705,0.5837132398971858,3.6614597638011537,0.0840336134453781,0.1208396630299682,4.661459763801154,22.56412141972271,2022-05,2,2022
2022-05-31,SaasCompany3,West,SMB,232413,84635,42317,63476,0.506399940757417,288.7257366797677,5.827409618541912,0.0468520402063432,13881,4961,1769,39,3911,271,64,52,18,114702.0,66224.0,22445.0,183.5811232150548,2439.993316502348,73.91553741912482,7.716404962278271,187,47.57766374400276,1605,0.520444837618255,0.0162214016139271,8115.093517376926,0.4226430227894893,4.11035865448875,0.066420664206642,0.1274403861393271,5.11035865448875,13.291090466006331,2022-05,2,2022
2022-05-31,SaasCompany3,West,Startup,159471,60701,30350,45525,0.5308240995930712,163.10909354151315,2.8547818429186536,0.0448233997268071,12364,3115,1146,45,3875,261,132,29,20,106060.0,80868.0,21080.0,125.4983960225307,1320.029138966277,33.64967143464459,8.162463461300561,78,42.9654143039207,4992,0.4764805820164441,0.0408485078648141,6349.211360752699,0.2375259287195927,4.031309297912713,0.0766283524904214,0.0926884503396958,5.031309297912713,10.518294900990547,2022-05,2,2022
2022-06-30,SaasCompany3,North,Enterprise,142391,53085,26542,39814,0.4290062464663399,218.63950274701983,3.592745503761378,0.0416038174124806,7027,3291,1240,26,1189,198,140,25,22,133655.0,51832.0,17691.0,110.69644828054798,1432.8541274198774,54.6811079701024,8.875086157038792,67,26.47324683200093,1344,0.6820167470632306,0.0213348508760653,12753.517699181531,0.6121955781676705,6.554971454411848,0.1111111111111111,0.1764622171623737,7.554971454411848,12.943993684318272,2022-06,2,2022
2022-06-30,SaasCompany3,North,SMB,153072,62904,31452,47178,0.5626784682328361,254.28770224623216,2.012311562326578,0.0377437654738286,5570,6072,1268,36,1407,207,145,43,5,81327.0,71503.0,10002.0,219.5572258697577,2956.0686426065217,33.16337379631905,8.517205074227121,180,37.30391964753942,4579,0.4473721113088113,0.0316909553314784,5877.429098445287,0.12079629151450318,7.131073785242951,0.0241545893719806,0.2276481149012567,8.131073785242952,13.4637729680556,2022-06,2,2022
2022-06-30,SaasCompany3,North,Startup,149160,60474,30237,45355,0.3507120530988137,169.36941854127298,5.435041572230167,0.0382568114784744,9690,7412,1385,28,4033,184,73,40,9,105731.0,53248.0,25586.0,100.1969776935164,1868.5630869776217,41.00232486701645,8.385294600191537,147,14.648126536721204,3787,0.7091854628037914,0.0437896251699536,6602.129120133028,0.49638232873991545,3.13237708121629,0.0489130434782608,0.1429308565531475,4.1323770812162905,18.64889670318403,2022-06,2,2022
2022-06-30,SaasCompany3,South,Enterprise,175772,67138,33569,50353,0.5176969146333071,209.43511981054252,5.806962982429584,0.0406075959703986,5577,4917,1133,42,4723,262,111,20,21,57195.0,58386.0,10031.0,238.80895628504533,1179.8211417936404,69.92881422295437,9.497458814852298,138,32.34500897259517,4114,0.5390830351566572,0.0130275388889551,13745.586114216883,-0.02082349855756622,4.701824344531951,0.0801526717557251,0.2031558185404339,5.701824344531951,4.940439253816725,2022-06,2,2022
