date,company,region,product_category,organic_traffic,direct_traffic,referral_traffic,paid_traffic,bounce_rate,avg_session_duration,pages_per_session,conversion_rate,email_sends,email_opens,email_clicks,social_posts,social_engagement,leads_generated,qualified_leads,opportunities,closed_deals,revenue,costs,marketing_spend,customer_acquisition_cost,customer_lifetime_value,nps,customer_satisfaction,support_tickets,resolution_time,active_users,feature_adoption_rate,churn_rate,expansion_revenue,gross_margin,marketing_roi,conversion_to_paid,email_engagement_rate
2023-04-30,SaasCompany2,West,Startup,105122,46344,23172,34758,0.4387157784189062,191.35388162573668,2.4091641801203676,0.027603788936491576,9069,6203,1952,49,2930,245,141,38,12,88000.0,63562.0,28750.0,154.6988903824058,2510.3157612464506,32.179205776395214,8.249948782551062,113,39.77613222610496,1764,0.5532595912739882,0.01836557039462269,8710.29211681601,0.2777045454545455,2.0608695652173914,0.04897959183673469,0.2152387253280406
2023-05-31,SaasCompany2,North,Enterprise,110132,46488,23244,34866,0.33922772442447,149.18414334946644,2.286921652580731,0.027031062305847377,6553,5078,735,39,4462,108,98,49,15,109561.0,86797.0,10907.0,157.3952359309966,2763.692677815471,39.78216471106797,7.261490334442839,193,18.60224326692053,3793,0.5413936426026598,0.010057810057777887,11886.705981294544,0.20777466434223857,9.045016961584304,0.1388888888888889,0.11216236838089425
2023-05-31,SaasCompany2,North,SMB,86253,37531,18765,28148,0.49072736806996187,143.53516765273486,3.5995925641704916,0.02622218127507461,10068,4928,1588,30,3054,142,50,58,16,128966.0,56555.0,15492.0,265.1566821287196,1088.4718343394607,61.128622880642695,8.737422796512385,192,3.818348203509661,1528,0.7569950510724825,0.0393364819653137,10702.78078548989,0.5614735666764884,7.324683707720114,0.11267605633802817,0.1577274533174414
2023-05-31,SaasCompany2,North,Startup,81334,35066,17533,26299,0.47756506184069136,128.9930705328265,5.577546576683634,0.026465245689030522,9937,3035,1468,46,3589,294,113,58,10,63833.0,52468.0,14849.0,274.1245319579032,1354.3474336957142,79.92660047477032,7.275653778290186,123,44.61061417674043,2614,0.4283089921484744,0.02877135925714043,10250.93428674553,0.17804270518383908,3.298808000538757,0.034013605442176874,0.1477307034316192
2023-05-31,SaasCompany2,South,Enterprise,126392,46172,23086,34629,0.43948445713584355,170.80835542424109,4.406309714477111,0.031234278699169133,12655,3768,871,23,4696,107,99,57,21,117161.0,46452.0,10301.0,212.20403970814922,1246.2505948426194,30.84778732522433,7.8857084906709956,109,23.158592672973914,2194,0.704259451264175,0.039417746604101515,9420.427609240684,0.6035199426430297,10.373750121347442,0.19626168224299065,0.06882655077044647
2023-05-31,SaasCompany2,South,SMB,102325,38843,19421,29132,0.3991295822160531,209.68073913752337,4.604638506085316,0.03005743380606016,14356,3587,938,20,3420,181,109,48,20,146788.0,34543.0,17544.0,219.37285409107037,1171.9481597443557,72.34897317397838,9.195412418274856,68,19.609517054898067,2384,0.5045293673166109,0.023052821632683265,12488.529927076626,0.7646742240510124,7.366849065207479,0.11049723756906077,0.06533853441069935
2023-05-31,SaasCompany2,South,Startup,108746,47577,23788,35683,0.30173803421167655,130.91481758424953,4.791721168576945,0.0260796410161007,12396,3224,874,30,4695,141,67,33,10,83316.0,33540.0,22721.0,240.5845337455792,1777.1685388177877,42.038730292890435,7.3568772779431555,56,37.719949750098785,3682,0.4801197598645443,0.03101512440337339,6024.78453558974,0.5974362667434826,2.6669160688349987,0.07092198581560284,0.07050661503710874
2023-05-31,SaasCompany2,East,Enterprise,85936,38068,19034,28551,0.53848761137896,186.84741566424006,3.3840066410555947,0.025757559111822717,6472,6230,1082,47,2448,268,66,51,7,108915.0,40505.0,10700.0,279.47749668100664,1459.0758936286636,33.936301818054766,7.841227867559471,131,8.047443935635641,1889,0.4532795413791355,0.03588551337286418,7498.903547566571,0.6281044851489693,9.178971962616822,0.026119402985074626,0.16718170580964153
2023-05-31,SaasCompany2,East,SMB,83649,32890,16445,24668,0.45667605549273643,224.48905364075756,2.5022750119849984,0.029018688599593088,7218,4097,1846,22,4549,284,65,25,13,55191.0,87725.0,20595.0,241.29147520224308,1614.3567750758148,33.70491369056849,7.188020799864027,141,41.764389206299484,3157,0.6563260113964666,0.037639273512100085,8845.514476036231,-0.5894801688681126,1.6798252002913328,0.045774647887323945,0.255749515101136
2023-05-31,SaasCompany2,East,Startup,111676,45355,22677,34016,0.46105379935583,247.099262297915,3.7236564454050938,0.028094733520434092,5250,7826,1303,31,1975,252,143,26,12,87738.0,88588.0,28601.0,194.0159064279528,2696.706166197905,78.49037740740599,7.434260151330778,88,31.940605314048014,3247,0.6428691391618107,0.030206492333823443,14508.169527476759,-0.009687934532357702,2.067654977098703,0.047619047619047616,0.24819047619047618
2023-05-31,SaasCompany2,West,Enterprise,122581,45277,22638,33958,0.5569047858409335,124.89720555755484,3.5570378841284787,0.030891119868734315,8092,4836,1977,36,1127,122,103,43,18,73195.0,55574.0,16894.0,265.6786386050261,2209.830645019252,69.34458366705854,8.363149728383076,170,46.92842482056972,3515,0.72163624516448,0.0251368328573523,5463.727280273938,0.24074048773823348,3.33260329110927,0.14754098360655737,0.24431537320810678
2023-05-31,SaasCompany2,West,SMB,92006,36979,18489,27734,0.3051819236258657,186.05497561544792,3.1811028508023114,0.028388691434242618,11613,4319,1078,32,4443,297,84,24,16,98860.0,75532.0,13179.0,154.87442442633798,1673.1544879098487,39.82085602684582,7.158597707445386,88,2.1542260554045147,2048,0.7204036164559843,0.04037109881787292,8125.819656760058,0.2359700586688246,6.5013278700963655,0.05387205387205387,0.09282700421940929
2023-05-31,SaasCompany2,West,Startup,76364,31799,15899,23849,0.3349749809851794,181.94056056168748,5.240726982914044,0.027400619927822854,7450,4227,704,26,2781,145,65,34,13,138972.0,67884.0,17609.0,160.57547078135016,1326.6786932785826,48.35977630638445,7.073059273493834,103,41.497270509555214,2652,0.5899755583258345,0.01974473705899636,10280.85622573819,0.5115275019428374,6.892100630359475,0.0896551724137931,0.09449664429530201
2023-06-30,SaasCompany2,North,Enterprise,91409,35468,17734,26601,0.5689485114557784,153.02903137726506,3.307376316290085,0.026733183752743625,5721,5021,979,29,3537,252,146,59,23,101850.0,32444.0,18875.0,216.09887557909886,2445.345224533883,36.78844531861579,9.244475371159266,121,37.003510136211034,3690,0.443772165365055,0.013000314592797624,8419.656739550319,0.6814531173294059,4.396026490066225,0.09126984126984126,0.171123929382975
2023-06-30,SaasCompany2,North,SMB,76116,29954,14977,22465,0.4277374515334862,213.81732828448185,3.8302585369065367,0.026358551128183264,5326,7218,860,32,2490,206,92,28,5,100449.0,50404.0,11596.0,129.70971370568896,1207.9911340401284,37.42462152019864,8.203371079320648,132,28.08198243299411,1725,0.4280289479317724,0.02166578370925678,10995.157487964869,0.4982130235243756,7.662383580545016,0.024271844660194174,0.16147202403304545
2023-06-30,SaasCompany2,North,Startup,79597,34632,17316,25974,0.5938639671373455,187.8796619923461,5.773951874579912,0.023840575779865678,12805,5090,559,21,2846,262,135,41,12,106085.0,47461.0,18364.0,202.5143773212734,1168.1946125306722,56.61266799080967,8.546122806409805,188,23.426879256407833,2909,0.5747554347341808,0.04440256492853269,14104.3730881545,0.5526134703303954,4.776791548682204,0.04580152671755725,0.04365482233502538
2023-06-30,SaasCompany2,South,Enterprise,88675,37141,18570,27856,0.3067874546047829,150.4233213489113,3.4378388245882374,0.0247653069550458,6143,2598,1604,35,1477,257,62,42,21,91904.0,72233.0,21381.0,245.81459738033402,1015.5664855599706,40.52931578831699,7.86263595364348,70,46.75891292751622,3288,0.64413621032166,0.021824463245872394,11182.92457916338,0.21403856197771587,3.298395771947056,0.08171206225680934,0.2611102067393782
2023-06-30,SaasCompany2,South,SMB,93071,35614,17807,26711,0.48794503091754876,252.23213189747668,2.3612110519966474,0.027107284072662437,11737,5645,1952,48,3346,176,77,34,23,110471.0,53895.0,14948.0,276.8379451898737,2296.837801779302,57.46405949976079,7.1424920866592805,109,36.67218762199534,4663,0.4218058140453888,0.04716383243665779,5487.133791894961,0.5121344063147795,6.390353224511641,0.13068181818181818,0.16631166396864616
2023-06-30,SaasCompany2,South,Startup,98023,41983,20991,31487,0.4223659609816233,182.3035224993858,4.5333248152320085,0.0242186299287163,5056,5406,978,29,1207,182,133,43,17,109429.0,87144.0,15127.0,249.97799623278473,2692.623300059852,33.694177368128166,8.74122671799489,197,15.263675562176335,2707,0.6939531220066029,0.034282414009928486,12769.292151258574,0.203648027488143,6.2340186421630195,0.09340659340659341,0.19343354430379747
2023-06-30,SaasCompany2,East,Enterprise,97519,38604,19302,28953,0.3773584076047005,161.49433097313934,5.6910050903499325,0.026203068635833406,11288,7591,911,39,1361,229,54,39,21,50442.0,80328.0,18625.0,254.99882220803994,1907.7627674534997,39.82671811397614,7.8477650503741945,106,47.34917465548347,3339,0.46310643908496163,0.04302059095061115,7692.751046003474,-0.592482455096943,1.7082953020134228,0.09170305676855896,0.08070517363571934
2023-06-30,SaasCompany2,East,SMB,90844,39454,19727,29591,0.473692790822958,149.78260646679925,3.770384963569573,0.023883548204634498,9727,4565,940,48,2029,110,66,50,11,112703.0,34829.0,14078.0,142.40310571636658,2716.4815494221275,44.31422887797159,9.483370454969018,148,3.41655617278719,4127,0.6513526392921207,0.047880687204490485,8196.87243005179,0.690966522630276,7.005611592555761,0.1,0.0966382235015935
2023-06-30,SaasCompany2,East,Startup,103212,39423,19711,29567,0.5527514992900032,193.17639632044933,5.443195928498604,0.027156614768560638,5931,4439,1547,25,2956,133,73,48,7,69170.0,60719.0,29707.0,204.15538185867578,2017.8180237134147,77.62563179756098,9.310767663787953,160,16.85009225424869,2624,0.6081323291921048,0.027199210529766142,8754.619605179381,0.12217724447014602,1.328407446056485,0.05263157894736842,0.2608329118192548
2023-06-30,SaasCompany2,West,Enterprise,80859,34415,17207,25811,0.5130839308420493,148.4971053273289,2.2140498065333554,0.024370769455797664,8156,5055,1067,35,3129,153,144,41,13,94315.0,65571.0,11669.0,258.1541837601884,1761.5825762367344,56.021575189439126,7.425499681408807,154,47.80235827367264,4999,0.5997513465172898,0.0475183237947881,14170.490859649364,0.30476594391136086,7.082526351872483,0.08496732026143791,0.13082393330063757
2023-06-30,SaasCompany2,West,SMB,86556,35920,17960,26940,0.32252599876739885,195.57190576493952,3.877996105546385,0.02499513973457145,5964,5719,1978,46,4063,269,98,42,17,118292.0,49267.0,23832.0,160.52731823484325,1899.9439418827005,75.41016004784129,7.632499983481807,174,42.86572289486819,2456,0.45339993599195383,0.04133309451696014,14341.127806811195,0.5835136780171102,3.963578382007385,0.06319702602230483,0.3316566063044936
2023-06-30,SaasCompany2,West,Startup,80261,34996,17498,26247,0.48839735084689684,203.98246311283623,5.273088224953469,0.023789568246361366,13269,2326,852,24,3797,154,52,41,22,109452.0,53111.0,12032.0,108.29744004845654,2083.0126068990894,76.4678136436049,9.410489029954308,62,4.177664522704667,1539,0.4061144767806779,0.040030954315150566,5186.252633917744,0.5147553265358331,8.096742021276595,0.14285714285714285,0.06420981234456251
2023-07-31,SaasCompany2,North,Enterprise,102139,39580,19790,29685,0.5124500161817167,253.65312445179345,2.6897586197748082,0.02409064269124344,8066,7249,669,29,3898,297,123,47,23,113439.0,41180.0,14440.0,280.2381055636521,2640.898316133665,78.49628223137435,9.142132896167682,111,34.21208322351192,3448,0.7918497146249166,0.04426111369085886,11811.585440133298,0.6369855164449616,6.8558864265927975,0.07744107744107744,0.08294073890404166
2023-07-31,SaasCompany2,North,SMB,66321,27928,13964,20946,0.4199529733038526,148.73303080049917,5.9228144621525125,0.022169352942108457,11963,2962,712,47,4985,268,118,21,6,98747.0,49247.0,23156.0,277.1284854035684,1831.3182090392118,65.69943776697212,8.705389157910574,154,8.429888506102094,2307,0.7073538538924298,0.038456064435111965,12786.181699765715,0.5012810515762505,3.2644239074106065,0.022388059701492536,0.0595168436011034
2023-07-31,SaasCompany2,North,Startup,95722,37651,18825,28238,0.581098754364189,135.19682562787213,2.6897712032314596,0.023734033537693048,8918,3580,1845,42,2915,199,122,52,22,125194.0,89857.0,17049.0,279.9691216488769,2513.3934870022563,49.74716413995993,7.14985319211957,149,12.92239169895824,3421,0.639399112778475,0.03273538353464256,9990.455136372915,0.28225793568381874,6.3431872837116545,0.11055276381909548,0.20688495178291097
2023-07-31,SaasCompany2,South,Enterprise,79541,29930,14965,22447,0.32766980910132903,243.08857545071353,5.7480136622028395,0.024809690418082488,13781,6203,1150,47,1130,131,55,56,21,141392.0,83443.0,19767.0,196.77756801270976,2065.110553009802,62.93223797252735,8.70164607159913,140,41.03105698819598,4231,0.5088612434589362,0.0385441858354163,10407.352363343063,0.40984638451963334,6.1529316537663785,0.16030534351145037,0.08344822581815543
2023-07-31,SaasCompany2,South,SMB,75587,29768,14884,22326,0.36643409723977766,131.90116117581016,5.993374308901682,0.023704633079135007,5492,4917,1704,20,4824,258,110,21,11,78113.0,84079.0,23009.0,263.1310783291805,2590.433434966969,36.00572269723392,7.5549990707605765,192,27.479363218549175,1095,0.6381381134445896,0.020829925031846275,9724.822084818836,-0.07637653143522845,2.3948889564952847,0.04263565891472868,0.3102694828841952
2023-07-31,SaasCompany2,South,Startup,63897,27658,13829,20744,0.3377965024568311,149.40658668895193,3.9625641763030988,0.021567039023788693,5010,7749,1042,47,4029,267,90,51,24,133225.0,84951.0,10422.0,234.84019845136515,1142.5409146783377,76.739435968422,7.403096934753709,98,37.73080584061227,2473,0.7462084210997233,0.037382583330702455,7404.292936966065,0.36234940889472694,11.78305507580119,0.0898876404494382,0.20798403193612774
2023-07-31,SaasCompany2,East,Enterprise,64490,27961,13980,20971,0.36048590431041266,208.44922814834018,5.09520277465782,0.021531718576959295,6775,4574,1194,34,3506,162,94,34,7,95166.0,77987.0,11493.0,250.32213649823674,2918.741504643981,77.43897944045733,8.199692190529825,165,32.339381042821664,4278,0.6470040640612373,0.03337522520246149,7713.200332398901,0.18051615072609967,7.280344557556774,0.043209876543209874,0.17623616236162362
2023-07-31,SaasCompany2,East,SMB,82570,31411,15705,23558,0.573601992926118,140.8554910830263,2.3248727321992355,0.02453994616662451,7668,7670,1411,31,1342,213,137,21,20,104411.0,41714.0,11326.0,217.00357354906785,2741.0697101683436,54.63086948419097,7.645296658156246,68,6.893220328859542,1867,0.6119022041622816,0.027476460243833566,8489.285686444677,0.6004827077606766,8.218700335511214,0.09389671361502347,0.1840114762649974
2023-07-31,SaasCompany2,East,Startup,94070,38245,19122,28684,0.5681056574470087,185.65467461902193,3.686611848304319,0.022962114766754117,6511,4672,1177,38,4394,106,147,35,17,50728.0,86761.0,22868.0,109.1584581690114,1241.9842733816827,30.076288820256405,8.936447475764622,137,8.24910968896395,3468,0.6717332303711399,0.029415273602997803,5614.854689572622,-0.7103177732218893,1.2182963092531047,0.16037735849056603,0.18077100291813852
2023-07-31,SaasCompany2,West,Enterprise,76302,30582,15291,22936,0.45612885929863467,176.836692288935,4.849989625575262,0.023291888628427033,8018,5373,551,33,1657,269,141,49,12,67856.0,83968.0,11775.0,284.2456485265668,1134.615961867915,59.529455355576516,7.503143503558044,161,29.90684736341965,2448,0.7660433991862242,0.040110159318240364,5545.366747031743,-0.23744399905682623,4.76271762208068,0.04460966542750929,0.06872037914691943
2023-07-31,SaasCompany2,West,SMB,77498,34239,17119,25679,0.33778475466698776,204.23871620780372,5.740285185616194,0.021130684606124377,12178,5072,785,20,3287,276,57,56,16,53474.0,76006.0,11471.0,261.23853215456546,2907.000246634605,45.46888903954321,8.94562820483693,199,42.574770046178344,3657,0.4557538718881463,0.04505790990423483,9303.139897056415,-0.4213636533642518,3.661668555487752,0.057971014492753624,0.06446050254557399
2023-07-31,SaasCompany2,West,Startup,69529,29733,14866,22300,0.5534341103705774,148.66471425232984,3.209142054863187,0.021830318051332894,12546,4606,1036,49,3928,227,76,26,20,112083.0,42157.0,18225.0,168.32877208238716,1464.7422046960344,76.14847268744276,7.978951039122899,76,26.702795163314818,2219,0.7843856813170524,0.027834924046749948,9977.167039176777,0.6238769483329318,5.149958847736626,0.0881057268722467,0.08257611987884585
2023-08-31,SaasCompany2,North,Enterprise,79722,31336,15668,23502,0.5146253882279718,152.8088269943382,3.2708799807771802,0.021818730914387362,9557,4209,668,33,2609,286,147,42,17,129113.0,42130.0,18180.0,181.8474271529618,2828.3284168580794,53.49675323049763,8.927441119008028,163,9.420068056595607,4345,0.5495800516026472,0.01279931827367641,12596.155716689864,0.6736966842997995,6.101925192519252,0.05944055944055944,0.06989641100763838
2023-08-31,SaasCompany2,North,SMB,83444,30832,15416,23124,0.5876067625672805,255.05136634384831,2.5596352632771695,0.02321033186933993,12822,5709,1575,32,1289,133,52,43,7,60232.0,83267.0,21530.0,259.98940354475485,2329.692528488153,34.81280753567834,7.128144502853613,86,47.92086914230868,1933,0.7799488522846456,0.029268030187986238,9401.812024871691,-0.38243790676052597,1.797584765443567,0.05263157894736842,0.12283575105287786
2023-08-31,SaasCompany2,North,Startup,84484,34129,17064,25597,0.3835805073684133,146.0701009822141,4.677945272957029,0.021229632494555978,10968,7354,1038,25,1890,139,99,40,22,80716.0,61414.0,23938.0,291.9215772316145,1314.7093284350617,48.75034244134059,7.277496083227609,149,29.780605837920817,1313,0.6617317761759551,0.04844240805390888,7402.040894627666,0.23913474404083454,2.371877349820369,0.15827338129496402,0.09463894967177243
2023-08-31,SaasCompany2,South,Enterprise,66595,25302,12651,18976,0.36659660104249137,285.697347199131,2.4490303578178003,0.02257236461207715,7015,5191,1950,29,4276,285,109,37,23,136093.0,76681.0,23470.0,116.34321904398143,1574.8367134370078,46.571099057407224,7.837453259669409,76,11.48372333775481,2217,0.6880897610799306,0.04924643044761743,14086.56548034313,0.43655441499562797,4.798593949723051,0.08070175438596491,0.27797576621525305
2023-08-31,SaasCompany2,South,SMB,100751,36967,18483,27725,0.5919566568316156,153.32245913950942,5.802517089839483,0.023373833234717548,10555,5075,1790,22,3663,163,89,29,19,101125.0,41496.0,25209.0,155.60020771717575,1665.1365525469014,64.80762320578089,8.917648549405165,144,17.20955672073614,3088,0.6077784800102468,0.04678043043679935,5950.648122007329,0.5896563658838072,3.0114641596255307,0.1165644171779141,0.1695878730459498
2023-08-31,SaasCompany2,South,Startup,68217,25661,12830,19246,0.445376923953403,268.2703730166436,3.1037989460723723,0.02279847122003138,8843,2982,679,44,4900,149,127,22,5,71433.0,32180.0,17583.0,262.01731005728413,2323.2153032477117,34.43300984426823,7.6416115111945615,160,18.081324421616078,4703,0.553048703498886,0.04778498555623932,10375.777275559387,0.5495079305083085,3.062617300801911,0.03355704697986577,0.07678389686757887
2023-08-31,SaasCompany2,East,Enterprise,63189,25738,12869,19303,0.31849163240426837,195.95457300521645,5.330186584755798,0.021055550580438166,7527,7377,1863,38,1950,192,146,38,21,81009.0,44713.0,25888.0,238.87908731715285,2720.316953256948,77.60292077955724,7.269147438382705,62,29.233177918664722,2863,0.7526423024844914,0.035615926541709426,10832.722729285124,0.448048982211853,2.1292104449938196,0.109375,0.2475089677162216
2023-08-31,SaasCompany2,East,SMB,61606,25798,12899,19348,0.3849281580421544,191.48056378943673,4.623786362911906,0.02048020915340698,9963,5079,1117,30,3200,299,143,52,19,127360.0,59126.0,12654.0,178.06037240122782,1097.9639095916584,34.227040105206,9.346005121975889,193,18.239899339749314,4753,0.4482756612398493,0.012044371963942466,5407.195203978244,0.5357569095477387,9.064801643749012,0.06354515050167224,0.11211482485195222
2023-08-31,SaasCompany2,East,Startup,84427,33249,16624,24936,0.34875966826343385,211.92240171252502,5.793501868410591,0.021777079748793712,13230,4065,1844,28,4815,188,127,34,19,145554.0,88357.0,13042.0,158.7316572018517,1778.9713083491845,59.96147989537016,8.838176706499613,190,12.730956190554572,1255,0.6570030658916588,0.045768201092269485,10980.323059104598,0.3929606881294915,10.160404845882534,0.10106382978723404,0.13938019652305367
2023-08-31,SaasCompany2,West,Enterprise,84187,36435,18217,27326,0.5095166028711523,206.76653198921804,3.4303389193772085,0.019816284934351305,5445,2966,1203,22,3567,131,128,48,17,113371.0,52514.0,19186.0,189.9715329338042,1208.854792091865,60.96187205456619,8.687797800127603,186,41.02678672762432,3389,0.47857867314647345,0.037339407236052155,14361.177862278319,0.5367951239735029,4.909048264359429,0.1297709923664122,0.2209366391184573
2023-08-31,SaasCompany2,West,SMB,70422,29815,14907,22361,0.41174414118414954,238.3925594441144,4.126628898704034,0.020256639167712278,14772,6041,868,31,2499,130,139,45,18,102178.0,53804.0,23754.0,154.43578769127782,2196.077935851903,77.95150201927132,7.313608779097189,168,41.529858342654585,1296,0.45460615484945194,0.03049421931536972,11416.932087700512,0.47342872242557105,3.3015071145912267,0.13846153846153847,0.05875981586785811
2023-08-31,SaasCompany2,West,Startup,73352,26843,13421,20132,0.3991500205813525,264.14981657743954,4.356658575819008,0.02343553568938515,10145,7334,1984,47,2577,205,141,36,5,132318.0,76523.0,22998.0,185.2901595176961,2747.9424306266174,79.74261816361752,7.339116990249714,120,19.199769005878384,2882,0.5894704459517821,0.020008402068328948,14477.784559400608,0.42167354403784824,4.753456822332376,0.024390243902439025,0.19556431739773286
2023-09-30,SaasCompany2,North,Enterprise,87265,32587,16293,24440,0.37810713371017424,141.48365965009486,3.866497525263848,0.02222197933838265,7031,3599,1727,41,1524,137,144,27,7,148391.0,56280.0,27800.0,244.242234288978,1363.9325881129748,67.4475317789338,8.433084571863468,181,12.163449918414635,1656,0.7965123987817794,0.03532294754269707,11846.557013018126,0.6207317155353087,4.337805755395683,0.051094890510948905,0.2456265111648414
2023-09-30,SaasCompany2,North,SMB,65683,24668,12334,18501,0.39952757000140215,122.60690009182899,4.846493053109562,0.022095655018592238,12542,3638,1057,49,1404,162,86,42,6,137553.0,45381.0,25343.0,294.37377686556727,2211.7579428775207,76.52909149669917,8.792277225309885,73,41.440572661042864,4316,0.5021803691962999,0.04750208537101934,5038.779041967172,0.6700835314387908,4.427652606242355,0.037037037037037035,0.08427682985169829
2023-09-30,SaasCompany2,North,Startup,68269,25451,12725,19088,0.5474322012783952,156.08703230827172,5.218868337742183,0.022258633868398787,12243,3703,579,33,3919,225,132,54,17,103166.0,59067.0,12398.0,213.5489097786859,1787.8296303538114,58.75842461387859,7.942928283427619,107,25.91789982661183,4692,0.7816199698249986,0.03607997121340591,6981.547846171704,0.4274567202372875,7.321180835618648,0.07555555555555556,0.047292330311198234
2023-09-30,SaasCompany2,South,Enterprise,97274,35534,17767,26651,0.48340464186548826,201.8300445005916,3.4014240701937872,0.02271621907933461,14384,4355,1945,40,4027,169,83,37,19,102466.0,70532.0,13253.0,203.74766452811002,2231.3782635910666,37.610679696733186,7.9477064983685315,171,20.484276643049547,3589,0.6274420357152088,0.017048703513764564,12977.025689279984,0.31165459762262604,6.731532483211349,0.11242603550295859,0.13521968854282537
2023-09-30,SaasCompany2,South,SMB,91117,33692,16846,25269,0.5841003443517689,141.6036048749861,3.7304687904938305,0.02244191743343706,13864,6237,1355,29,4666,117,128,44,22,121386.0,50339.0,21493.0,118.38405310722315,1136.7208163515538,36.032442162286124,8.89487440880438,71,7.597312177340044,4658,0.7315822215080792,0.022240697309855114,12850.622978944502,0.5852981398184305,4.647699250918904,0.18803418803418803,0.09773514137334102
2023-09-30,SaasCompany2,South,Startup,97718,35758,17879,26818,0.3576973750257906,267.2069872315319,2.1108493922444063,0.022676969240966238,12684,3114,1298,26,1732,192,135,34,24,143631.0,65822.0,15986.0,102.55731234077767,2153.4468694793186,37.120998611014805,7.609952487514572,130,10.05993242108675,3404,0.6099863339343524,0.016170222577344226,6254.141194691492,0.5417284569487089,7.9847991992993865,0.125,0.10233364869126459
2023-09-30,SaasCompany2,East,Enterprise,81300,30523,15261,22892,0.4341008863878507,157.60154457558247,5.901054726388708,0.02210270991811726,5381,5653,1751,32,1608,168,65,22,19,145382.0,73426.0,29786.0,299.761453639316,2385.996747473603,34.61623159191773,9.382947858060556,179,11.765213791725731,2463,0.6934358915630885,0.011161902232184575,11945.272303539787,0.4949443534963063,3.8808836366078023,0.1130952380952381,0.3254041999628322
2023-09-30,SaasCompany2,East,SMB,94668,35750,17875,26812,0.4584600813116907,275.72669158007284,3.810011961951754,0.021974280754057305,6514,5889,1455,28,1209,171,114,59,19,81724.0,75721.0,20552.0,276.546613873349,2788.4711993252695,71.53679732903458,9.097062623789736,84,15.335959564463085,4198,0.7289011427265749,0.03801382433201112,5451.825407149222,0.07345455435367823,2.976449980537174,0.1111111111111111,0.223365059871047
2023-09-30,SaasCompany2,East,Startup,75476,30825,15412,23119,0.4008943307163168,171.0229748622423,4.369468073470618,0.02031837946470843,7914,7767,528,31,1127,185,51,51,5,99017.0,78054.0,29613.0,155.8956116956304,2198.5655784942055,68.68622662132314,8.673661265621254,109,37.86131643373725,3992,0.4271585786323651,0.03203008302524399,10385.303024707784,0.21171112031267358,2.3437004018505387,0.02702702702702703,0.0667172100075815
2023-09-30,SaasCompany2,West,Enterprise,74402,28090,14045,21067,0.3943529757078884,150.56349895481137,2.2497105255045926,0.021979384358128257,10950,3659,1014,41,3109,223,69,30,10,111564.0,64599.0,28399.0,234.89557357257826,2330.1283383237565,65.57399723635831,9.07765869731664,51,34.26619981866004,4158,0.4238323184047907,0.01260613512809727,14630.235084575266,0.4209691298268259,2.928448184795239,0.04484304932735426,0.0926027397260274
2023-09-30,SaasCompany2,West,SMB,70634,26470,13235,19853,0.5058686573115774,260.47661399855093,5.896368631566547,0.022143143466602077,12323,3672,1875,39,3624,291,141,20,5,91654.0,50699.0,25547.0,296.96626822348946,1915.1047054518122,54.844644824033935,7.005594991484257,187,23.91439744954841,4403,0.5802072627978625,0.04117461234892378,12379.985777541635,0.4468435638379121,2.587661956394097,0.01718213058419244,0.15215450783088533
2023-09-30,SaasCompany2,West,Startup,88404,36558,18279,27418,0.31086045331082685,137.53421129080954,2.7642415359249335,0.020066581509245035,10825,4670,1177,49,3460,145,91,57,16,77846.0,59957.0,11223.0,281.6541065041606,1696.7093631175096,65.11915127204166,9.01182274620379,123,42.425282377603004,1591,0.7794993692859538,0.04378815013855542,6909.693915660113,0.22979986126454796,5.936291544150405,0.1103448275862069,0.10872979214780601
2023-10-31,SaasCompany2,North,Enterprise,72758,27872,13936,20904,0.5472645700189261,248.60612529599848,2.5412375757119627,0.022387294434028152,12107,5887,1196,44,3658,165,51,27,13,80516.0,58273.0,16089.0,114.24074604789358,2504.911142229078,72.98302823871275,8.564598647151259,142,31.434113740214304,3039,0.7604874632132732,0.030880242211589047,11076.582586030521,0.27625565105072286,4.00441295294922,0.07878787878787878,0.09878582638143223
2023-10-31,SaasCompany2,North,SMB,95068,37713,18856,28284,0.30410202801337705,135.45476791109797,3.039614517347935,0.021619203598933115,11040,7385,881,49,2562,116,79,30,16,52095.0,33122.0,29373.0,126.50461214956377,1305.470971399663,40.52160949266934,7.43768338894963,57,3.3722399578145112,4478,0.5777314896741588,0.026671002933088883,13251.630995692281,0.36420001919570016,0.7735675620467777,0.13793103448275862,0.07980072463768116
2023-10-31,SaasCompany2,North,Startup,64209,27453,13726,20590,0.3725751060649142,240.20499054101816,3.9607162168402703,0.02005824993246734,5334,6228,1115,36,1822,233,126,42,12,68707.0,50513.0,27697.0,224.33426788182112,2754.092328907346,69.56457818825137,9.075327264015488,66,37.263673030761574,2581,0.5254942513003468,0.02406919075285148,13181.52478534307,0.2648056238811184,1.4806657760768314,0.05150214592274678,0.20903637045369328
2023-10-31,SaasCompany2,South,Enterprise,68481,25975,12987,19481,0.47749343942003636,232.10876348969032,5.837613247764326,0.022610369069448907,13695,7979,576,45,4827,119,134,37,11,63944.0,55881.0,26224.0,296.2488661713426,1541.4422302377109,70.30697288630179,7.4804029436246795,101,2.594466343801315,4547,0.44709795611646763,0.017857353450538793,7128.489509882253,0.1260947078693857,1.4383770591824283,0.09243697478991597,0.042059145673603505
